,player_id,first_name,last_name,position,weight,birthday,country,school,draft_year,draft_round,draft_number,height
518,1631298,Jack,White,Forward,225,1997-08-05,Australia,Duke,2022,0.0,0.0,6.7
519,1630580,Joe,Wieskamp,Guard-Forward,205,1999-08-23,USA,Iowa,2021,2.0,41.0,6.6
520,1630598,Aaron,Wiggins,Guard,190,1999-01-02,USA,Maryland,2021,2.0,55.0,6.5
521,203952,Andrew,Wiggins,Forward,197,1995-02-23,Canada,Kansas,2014,1.0,1.0,6.7
522,1629623,Lindell,Wigginton,Guard,189,1998-03-28,Canada,Iowa State,2019,0.0,0.0,6.1
523,1631214,Alondes,Williams,Guard,210,1999-06-19,USA,Wake Forest,2022,0.0,0.0,6.4
524,1631495,Donovan,Williams,Guard,190,2001-09-06,USA,UNLV,2022,0.0,0.0,6.6
525,1629684,Grant,Williams,Forward,236,1998-11-30,USA,Tennessee,2019,1.0,22.0,6.6
526,1631114,Jalen,Williams,Guard-Forward,211,2001-04-14,USA,Santa Clara,2022,1.0,12.0,6.5
527,1631119,Jaylin,Williams,Forward,240,2002-06-29,USA,Arkansas,2022,2.0,34.0,6.9
528,1631466,Jeenathan,Williams,Guard,205,1999-02-12,USA,Buffalo,2022,0.0,0.0,6.5
529,1629026,Kenrich,Williams,Guard-Forward,210,1994-12-02,USA,TCU,2018,0.0,0.0,6.6
530,1631109,Mark,Williams,Center,240,2001-12-16,USA,Duke,2022,1.0,15.0,7.0
531,1630172,Patrick,Williams,Forward,215,2001-08-26,USA,Florida State,2020,1.0,4.0,6.7
532,1630533,Ziaire,Williams,Forward,185,2001-09-12,USA,Stanford,2021,1.0,10.0,6.9
533,1629057,Robert,Williams III,Center-Forward,237,1997-10-17,USA,Texas A&M,2018,1.0,27.0,6.9
534,1631246,Vince,Williams Jr.,Guard,205,2000-08-30,USA,Virginia Commonwealth,2022,2.0,47.0,6.4
535,1629627,Zion,Williamson,Forward,284,2000-07-06,USA,Duke,2019,1.0,1.0,6.6
536,1629685,Dylan,Windler,Guard-Forward,196,1996-09-22,USA,Belmont,2019,1.0,26.0,6.7
537,1626159,Justise,Winslow,Forward-Guard,222,1996-03-26,USA,Duke,2015,1.0,10.0,6.6
538,1630164,James,Wiseman,Center,240,2001-03-31,USA,Memphis,2020,1.0,2.0,7.0
539,1626174,Christian,Wood,Forward,214,1995-09-27,USA,UNLV,2015,0.0,0.0,6.9
540,1626153,Delon,Wright,Guard,185,1992-04-26,USA,Utah,2015,1.0,20.0,6.5
541,1630593,McKinley,Wright IV,Guard,192,1998-10-25,USA,Colorado,2021,0.0,0.0,5.11
542,1628221,Gabe,York,Guard,190,1993-08-02,USA,Arizona,2021,0.0,0.0,6.3
543,201152,Thaddeus,Young,Forward,235,1988-06-21,USA,Georgia Tech,2007,1.0,12.0,6.8
544,1629027,Trae,Young,Guard,164,1998-09-19,USA,Oklahoma,2018,1.0,5.0,6.1
545,1630209,Omer,Yurtseven,Center,275,1998-06-19,Turkey,Georgetown,2020,0.0,0.0,6.11
546,203469,Cody,Zeller,Forward-Center,240,1992-10-05,USA,Indiana,2013,1.0,4.0,6.11
547,1627826,Ivica,Zubac,Center,240,1997-03-18,Croatia,Mega Basket,2016,2.0,32.0,7.0
